t_recv_ns,t_s,t_stamp_ns,frame_id,hardware_connected,analog_states_0,analog_states_1,analog_states_2,analog_states_3,analog_states_4,analog_states_5,digital_states_0,digital_states_1,digital_states_2,digital_states_3,digital_states_4,digital_states_5,digital_states_6,digital_states_7,digital_states_8,digital_states_9,digital_states_10,digital_states_11
4783914443232,14.838973,1788966322887111050,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783934474624,14.859004,1788966322907114116,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783954452608,14.878982,1788966322927110511,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783974426528,14.898956,1788966322947111067,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783994515552,14.919045,1788966322967124991,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4784014461280,14.938991,1788966322987110734,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4784034455808,14.958985,1788966323007110863,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4784054460160,14.97899,1788966323027110844,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4784074465056,14.998995,1788966323047110402,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4784094349472,15.018879,1788966323067110513,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4784114464032,15.038994,1788966323087111025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4784134444384,15.058974,1788966323107110790,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4784154437056,15.078967,1788966323127124557,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4784174454560,15.098984,1788966323147111930,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4784194462528,15.118992,1788966323167110742,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4784214461216,15.138991,1788966323187110901,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4784234449792,15.158979,1788966323207110710,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4784254460544,15.17899,1788966323227110774,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
