t_recv_ns,t_s,t_stamp_ns,frame_id,angular_velocity.x,angular_velocity.y,angular_velocity.z,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,quaternion.w,quaternion.x,quaternion.y,quaternion.z,rpy.x,rpy.y,rpy.z
4776846800896,7.7877717,0,,0.0058930345,-0.00022350687,-0.00073841388,9.8984118,-0.400134,0.980748,0.73974699,-0.072263002,-0.66714102,-0.049732998,-0.38738211,-1.4632355,0.21438693
4776848810720,7.7897815,0,,0.0058930345,-0.00022350687,-0.00073841388,9.8984118,-0.400134,0.980748,0.73974699,-0.072263002,-0.66714102,-0.049732998,-0.38738211,-1.4632355,0.21438693
4776850799296,7.7917701,0,,0.0064430923,0.00087519536,-0.0030487062,9.8704367,-0.35181499,0.987077,0.73975003,-0.072247997,-0.66714001,-0.049727,-0.38722885,-1.4632328,0.21426384
4776852789472,7.7937603,0,,0.0064430923,0.00087519536,-0.0030487062,9.8704367,-0.35181499,0.987077,0.73975003,-0.072247997,-0.66714001,-0.049727,-0.38722885,-1.4632328,0.21426384
4776854977056,7.7959478,0,,0.0064430923,0.00087519536,-0.0030487062,9.8704367,-0.35181499,0.987077,0.73975003,-0.072247997,-0.66714001,-0.049727,-0.38722885,-1.4632328,0.21426384
4776856798752,7.7977695,0,,-8.8784896e-05,0.0027371476,0.00048518406,9.7794552,-0.33755299,0.96347201,0.73975301,-0.072241001,-0.66713703,-0.049734998,-0.38702745,-1.4632302,0.21406031
4776858803040,7.7997738,0,,-8.8784896e-05,0.0027371476,0.00048518406,9.7794552,-0.33755299,0.96347201,0.73975301,-0.072241001,-0.66713703,-0.049734998,-0.38702745,-1.4632302,0.21406031
4776860798912,7.8017697,0,,0.00018802433,0.0038631989,-6.1069072e-05,9.7440605,-0.31465101,0.98044097,0.73975801,-0.072246999,-0.66712999,-0.049745999,-0.38692838,-1.4632185,0.21393739
4776862800672,7.8037715,0,,0.00018802433,0.0038631989,-6.1069072e-05,9.7440605,-0.31465101,0.98044097,0.73975801,-0.072246999,-0.66712999,-0.049745999,-0.38692838,-1.4632185,0.21393739
4776864798112,7.8057689,0,,0.0018283022,0.0026341555,0.004448111,9.6898184,-0.37175798,0.97183001,0.73976398,-0.072250001,-0.66712302,-0.049755,-0.38681007,-1.4632017,0.21380222
4776866791008,7.8077618,0,,0.0018283022,0.0026341555,0.004448111,9.6898184,-0.37175798,0.97183001,0.73976398,-0.072250001,-0.66712302,-0.049755,-0.38681007,-1.4632017,0.21380222
4776868790624,7.8097614,0,,0.0018283022,0.0026341555,0.004448111,9.6898184,-0.37175798,0.97183001,0.73976398,-0.072250001,-0.66712302,-0.049755,-0.38681007,-1.4632017,0.21380222
4776870796928,7.8117677,0,,0.0037931065,0.0013940992,0.0043401276,9.7209501,-0.441769,0.97375798,0.73976797,-0.072254002,-0.66711801,-0.049747001,-0.38691989,-1.4631862,0.2139177
