t_recv_ns,t_s,t_stamp_ns,frame_id,hardware_connected,analog_states_0,analog_states_1,analog_states_2,analog_states_3,analog_states_4,analog_states_5,digital_states_0,digital_states_1,digital_states_2,digital_states_3,digital_states_4,digital_states_5,digital_states_6,digital_states_7,digital_states_8,digital_states_9,digital_states_10,digital_states_11
3543573424608,25.658768,1788965082487110634,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543593460960,25.678804,1788965082507111394,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543613438048,25.698781,1788965082527111155,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543633464480,25.718808,1788965082547110448,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543653466528,25.73881,1788965082567110894,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543673426016,25.758769,1788965082587111037,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543693467008,25.77881,1788965082607110572,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543713436384,25.79878,1788965082627110582,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543733414976,25.818758,1788965082647110828,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543753343648,25.838687,1788965082667110800,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543773421728,25.858765,1788965082687110752,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543793437696,25.878781,1788965082707110908,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543813443936,25.898787,1788965082727111005,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543833421248,25.918764,1788965082747110892,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543853441216,25.938784,1788965082767110665,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543873449088,25.958792,1788965082787110020,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543893436224,25.978779,1788965082807110444,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543913404480,25.998748,1788965082827109872,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543933428672,26.018772,1788965082847110688,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543953465024,26.038808,1788965082867110716,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543973417312,26.058761,1788965082887110763,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543993431040,26.078774,1788965082907110511,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3544013429408,26.098773,1788965082927110946,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3544033476992,26.11882,1788965082947122588,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3544053445856,26.138789,1788965082967110923,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3544073394368,26.158738,1788965082987110723,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3544093445792,26.178789,1788965083007110933,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3544113430240,26.198773,1788965083027110350,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3544133407232,26.21875,1788965083047110525,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3544153392736,26.238736,1788965083067110472,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3544173429536,26.258773,1788965083087110799,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3544193414400,26.278758,1788965083107110843,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3544213413984,26.298757,1788965083127111374,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3544233399232,26.318742,1788965083147111369,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3544253451456,26.338795,1788965083167110772,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3544273412032,26.358755,1788965083187110818,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3544293451552,26.378795,1788965083207110526,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3544313397440,26.398741,1788965083227110783,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3544333408288,26.418751,1788965083247111016,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3544353328768,26.438672,1788965083267110949,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
