t_recv_ns,t_s,t_stamp_ns,current_motion_task
4707897981696,41.997999,0,joint_bridge
4708098116608,42.198134,0,joint_bridge
4708297981696,42.397999,0,joint_bridge
4708497953056,42.59797,0,joint_bridge
4708697952160,42.797969,0,joint_bridge
4708897936032,42.997953,0,joint_bridge
4709097930624,43.197948,0,joint_bridge
4709297930784,43.397948,0,joint_bridge
4709497916160,43.597933,0,joint_bridge
4709697908544,43.797926,0,joint_bridge
4709897986528,43.998004,0,joint_bridge
4710097882432,44.1979,0,joint_bridge
4710297881280,44.397899,0,joint_bridge
4710497869664,44.597887,0,joint_bridge
4710697862656,44.79788,0,joint_bridge
4710897838432,44.997856,0,joint_bridge
4711097834880,45.197852,0,joint_bridge
4711297833984,45.397851,0,joint_bridge
4711497812608,45.59783,0,joint_bridge
4711697837504,45.797855,0,joint_bridge
4711897919168,45.997936,0,joint_bridge
4712097791360,46.197809,0,joint_bridge
4712297807392,46.397825,0,joint_bridge
4712497831200,46.597848,0,joint_bridge
4712697812608,46.79783,0,joint_bridge
4712897840000,46.997857,0,joint_bridge
4713097771616,47.197789,0,joint_bridge
4713297736384,47.397754,0,joint_bridge
4713497768256,47.597786,0,joint_bridge
4713697721632,47.797739,0,joint_bridge
4713897706560,47.997724,0,joint_bridge
4714097745024,48.197762,0,joint_bridge
4714297676736,48.397694,0,joint_bridge
4714497678592,48.597696,0,joint_bridge
4714697680896,48.797698,0,joint_bridge
4714897669152,48.997686,0,joint_bridge
