t_recv_ns,t_s,t_stamp_ns,frame_id,angular_velocity.x,angular_velocity.y,angular_velocity.z,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,quaternion.w,quaternion.x,quaternion.y,quaternion.z,rpy.x,rpy.y,rpy.z
3636909198176,16.73132,0,,-0.0058070243,-0.0014980161,0.0098444072,9.7568979,-0.34860799,0.976524,0.73919398,-0.081757002,-0.665712,-0.061106998,-0.37529835,-1.4628002,0.17261442
3636910965376,16.733087,0,,-0.0035546772,0.0015541982,0.0056594223,9.8253241,-0.499951,0.99662298,0.73919499,-0.081775002,-0.66570902,-0.061104998,-0.37554413,-1.4627885,0.17283851
3636912958656,16.73508,0,,-0.0035546772,0.0015541982,0.0056594223,9.8253241,-0.499951,0.99662298,0.73919499,-0.081775002,-0.66570902,-0.061104998,-0.37554413,-1.4627885,0.17283851
3636914968128,16.73709,0,,-0.0077236056,-0.0018981677,0.0003864159,9.7694139,-0.52779502,1.0865999,0.73919499,-0.081796996,-0.66570503,-0.061108001,-0.37578874,-1.4627731,0.17304726
3636916961696,16.739083,0,,-0.0077236056,-0.0018981677,0.0003864159,9.7694139,-0.52779502,1.0865999,0.73919499,-0.081796996,-0.66570503,-0.061108001,-0.37578874,-1.4627731,0.17304726
3636918959392,16.741081,0,,-0.0077236056,-0.0018981677,0.0003864159,9.7694139,-0.52779502,1.0865999,0.73919499,-0.081796996,-0.66570503,-0.061108001,-0.37578874,-1.4627731,0.17304726
3636920955136,16.743077,0,,-0.0039754236,-0.0038763412,0.00075811867,9.7052841,-0.321208,0.96246201,0.73919499,-0.081817999,-0.665703,-0.061115999,-0.37596627,-1.4627652,0.17318264
3636922958912,16.745081,0,,-0.0039754236,-0.0038763412,0.00075811867,9.7052841,-0.321208,0.96246201,0.73919499,-0.081817999,-0.665703,-0.061115999,-0.37596627,-1.4627652,0.17318264
3636924956512,16.747078,0,,-0.0014479076,-0.0018881495,0.0058932436,9.9043884,-0.42418301,0.91981202,0.739191,-0.081823997,-0.66570699,-0.061115999,-0.37608215,-1.4627745,0.17329094
3636926969728,16.749091,0,,-0.0014479076,-0.0018881495,0.0058932436,9.9043884,-0.42418301,0.91981202,0.739191,-0.081823997,-0.66570699,-0.061115999,-0.37608215,-1.4627745,0.17329094
3636929188864,16.75131,0,,-0.0014479076,-0.0018881495,0.0058932436,9.9043884,-0.42418301,0.91981202,0.739191,-0.081823997,-0.66570699,-0.061115999,-0.37608215,-1.4627745,0.17329094
3636930949920,16.753072,0,,-0.0042118285,0.00070752154,0.0075874,9.9539089,-0.441508,1.08231,0.739187,-0.081842996,-0.66570902,-0.061108999,-0.37643306,-1.462774,0.17362306
3636932965216,16.755087,0,,-0.0042118285,0.00070752154,0.0075874,9.9539089,-0.441508,1.08231,0.739187,-0.081842996,-0.66570902,-0.061108999,-0.37643306,-1.462774,0.17362306
3636935021536,16.757143,0,,0.00010712831,0.00028523915,0.0026273489,9.6644402,-0.31918001,1.130383,0.73919302,-0.081859,-0.66570097,-0.061103001,-0.37666449,-1.4627464,0.17384185
3636936959072,16.759081,0,,0.00010712831,0.00028523915,0.0026273489,9.6644402,-0.31918001,1.130383,0.73919302,-0.081859,-0.66570097,-0.061103001,-0.37666449,-1.4627464,0.17384185
3636938941984,16.761064,0,,0.00010712831,0.00028523915,0.0026273489,9.6644402,-0.31918001,1.130383,0.73919302,-0.081859,-0.66570097,-0.061103001,-0.37666449,-1.4627464,0.17384185
