t_recv_ns,t_s,t_stamp_ns,frame_id,hardware_connected,analog_states_0,analog_states_1,analog_states_2,analog_states_3,analog_states_4,analog_states_5,digital_states_0,digital_states_1,digital_states_2,digital_states_3,digital_states_4,digital_states_5,digital_states_6,digital_states_7,digital_states_8,digital_states_9,digital_states_10,digital_states_11
3623969568256,3.7797824,1788965162887110795,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623989583232,3.7997973,1788965162907111264,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624009623072,3.8198372,1788965162927110604,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624029613856,3.839828,1788965162947110395,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624049600480,3.8598146,1788965162967110178,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624069581376,3.8797955,1788965162987110940,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624089590048,3.8998042,1788965163007110322,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624109625536,3.9198396,1788965163027110593,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624129629504,3.9398436,1788965163047110442,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624149515232,3.9597293,1788965163067110589,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624169603488,3.9798176,1788965163087110765,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624189565056,3.9997792,1788965163107110710,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624209674784,4.0198889,1788965163127110639,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624229449600,4.0396637,1788965163147111031,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
