t_recv_ns,t_s,t_stamp_ns,current_motion_task
21359864227552,27.998696,0,joint_bridge
21360064228256,28.198697,0,joint_bridge
21360264210720,28.398679,0,joint_bridge
21360464201504,28.59867,0,joint_bridge
21360664175520,28.798644,0,joint_bridge
21360864242272,28.998711,0,joint_bridge
21361064170400,29.198639,0,joint_bridge
21361264226688,29.398695,0,joint_bridge
21361464129376,29.598598,0,joint_bridge
21361664123744,29.798593,0,joint_bridge
21361864126048,29.998595,0,joint_bridge
21362064101152,30.19857,0,joint_bridge
21362264113024,30.398582,0,joint_bridge
21362464120512,30.598589,0,joint_bridge
21362664094528,30.798563,0,joint_bridge
21362864080224,30.998549,0,joint_bridge
21363064148032,31.198617,0,joint_bridge
21363264091200,31.39856,0,joint_bridge
21363464049056,31.598518,0,joint_bridge
21363664032256,31.798501,0,joint_bridge
21363864134240,31.998603,0,joint_bridge
21364064036384,32.198505,0,joint_bridge
21364264004992,32.398474,0,joint_bridge
21364464001632,32.59847,0,joint_bridge
21364663999904,32.798469,0,joint_bridge
21364863976384,32.998445,0,joint_bridge
21365063972192,33.198441,0,joint_bridge
21365263992928,33.398462,0,joint_bridge
21365464027360,33.598496,0,joint_bridge
21365663950752,33.79842,0,joint_bridge
21365863930784,33.9984,0,joint_bridge
21366063936672,34.198405,0,joint_bridge
21366263913408,34.398382,0,joint_bridge
21366463917920,34.598387,0,joint_bridge
21366663913344,34.798382,0,joint_bridge
21366864025056,34.998494,0,joint_bridge
21367063888480,35.198357,0,joint_bridge
21367263864384,35.398333,0,joint_bridge
21367463934720,35.598403,0,joint_bridge
21367663891392,35.79836,0,joint_bridge
21367863865536,35.998334,0,joint_bridge
21368063936608,36.198405,0,joint_bridge
21368263845664,36.398314,0,joint_bridge
21368463821312,36.59829,0,joint_bridge
21368663961120,36.79843,0,joint_bridge
21368863823168,36.998292,0,joint_bridge
21369063808544,37.198277,0,joint_bridge
21369263889792,37.398359,0,joint_bridge
21369463839040,37.598308,0,joint_bridge
21369663762720,37.798231,0,joint_bridge
21369863849856,37.998319,0,joint_bridge
21370063736096,38.198205,0,joint_bridge
21370263756192,38.398225,0,joint_bridge
21370463769504,38.598238,0,joint_bridge
21370663737632,38.798206,0,joint_bridge
21370863761568,38.99823,0,joint_bridge
21371063700736,39.19817,0,joint_bridge
21371263715744,39.398185,0,joint_bridge
21371463692864,39.598162,0,joint_bridge
21371663738144,39.798207,0,joint_bridge
21371863672224,39.998141,0,joint_bridge
21372063702912,40.198172,0,joint_bridge
21372263819744,40.398289,0,joint_bridge
21372463688128,40.598157,0,joint_bridge
21372663712864,40.798182,0,joint_bridge
21372863839328,40.998308,0,joint_bridge
21373063647872,41.198117,0,joint_bridge
21373263603744,41.398073,0,joint_bridge
21373463684000,41.598153,0,joint_bridge
21373663607648,41.798076,0,joint_bridge
21373863557664,41.998026,0,joint_bridge
21374063627296,42.198096,0,joint_bridge
21374263650784,42.39812,0,joint_bridge
21374463541824,42.598011,0,joint_bridge
21374663563520,42.798032,0,joint_bridge
21374863523744,42.997993,0,joint_bridge
21375063523104,43.197992,0,joint_bridge
21375263525760,43.397995,0,joint_bridge
21375463517952,43.597987,0,joint_bridge
21375663493184,43.797962,0,joint_bridge
21375863680000,43.998149,0,joint_bridge
21376063476192,44.197945,0,joint_bridge
21376263450976,44.39792,0,joint_bridge
21376463567520,44.598036,0,joint_bridge
21376663430624,44.797899,0,joint_bridge
21376863433152,44.997902,0,joint_bridge
21377063523840,45.197993,0,joint_bridge
21377263420448,45.397889,0,joint_bridge
21377463407456,45.597876,0,joint_bridge
21377663529216,45.797998,0,joint_bridge
21377863394976,45.997864,0,joint_bridge
21378063366304,46.197835,0,joint_bridge
21378263370944,46.39784,0,joint_bridge
21378463788352,46.598257,0,joint_bridge
21378663350016,46.797819,0,joint_bridge
21378863432544,46.997901,0,joint_bridge
21379063327200,47.197796,0,joint_bridge
21379263343968,47.397813,0,joint_bridge
21379463312192,47.597781,0,joint_bridge
21379663567424,47.798036,0,joint_bridge
21379863376512,47.997845,0,joint_bridge
21380063334112,48.197803,0,joint_bridge
21380263529024,48.397998,0,joint_bridge
21380463300032,48.597769,0,joint_bridge
21380663288640,48.797757,0,joint_bridge
21380863277856,48.997747,0,joint_bridge
21381063293856,49.197763,0,joint_bridge
21381263282880,49.397752,0,joint_bridge
21381463244480,49.597713,0,joint_bridge
21381663213728,49.797682,0,joint_bridge
21381863294592,49.997763,0,joint_bridge
21382063209280,50.197678,0,joint_bridge
21382263176448,50.397645,0,joint_bridge
21382463170464,50.597639,0,joint_bridge
21382663164832,50.797634,0,joint_bridge
21382863160416,50.997629,0,joint_bridge
21383063154816,51.197624,0,joint_bridge
21383263153280,51.397622,0,joint_bridge
21383463147648,51.597616,0,joint_bridge
21383663121152,51.79759,0,joint_bridge
21383863120000,51.997589,0,joint_bridge
21384063112384,52.197581,0,joint_bridge
21384263112704,52.397581,0,joint_bridge
21384463090880,52.59756,0,joint_bridge
21384663083968,52.797553,0,joint_bridge
21384863169024,52.997638,0,joint_bridge
21385063067040,53.197536,0,joint_bridge
21385263076608,53.397545,0,joint_bridge
21385463040064,53.597509,0,joint_bridge
21385663027584,53.797496,0,joint_bridge
21385863034464,53.997503,0,joint_bridge
21386063032736,54.197502,0,joint_bridge
21386263042624,54.397511,0,joint_bridge
21386462982592,54.597451,0,joint_bridge
21386662976224,54.797445,0,joint_bridge
21386862978208,54.997447,0,joint_bridge
21387062967584,55.197436,0,joint_bridge
21387262949824,55.397419,0,joint_bridge
21387462944928,55.597414,0,joint_bridge
21387662946112,55.797415,0,joint_bridge
21387862999744,55.997469,0,joint_bridge
21388062942624,56.197411,0,joint_bridge
21388262932448,56.397401,0,joint_bridge
21388462930368,56.597399,0,joint_bridge
21388662926784,56.797396,0,joint_bridge
21388862893280,56.997362,0,joint_bridge
21389062918752,57.197388,0,joint_bridge
21389262863712,57.397332,0,joint_bridge
21389462857920,57.597327,0,joint_bridge
21389662859200,57.797328,0,joint_bridge
21389862838208,57.997307,0,joint_bridge
21390062832608,58.197301,0,joint_bridge
21390262870880,58.39734,0,joint_bridge
21390462838464,58.597307,0,joint_bridge
21390662803616,58.797272,0,joint_bridge
21390862891712,58.99736,0,joint_bridge
21391062798496,59.197267,0,joint_bridge
21391262784448,59.397253,0,joint_bridge
21391462759424,59.597228,0,joint_bridge
21391662774752,59.797244,0,joint_bridge
21391862775264,59.997244,0,joint_bridge
21392062736160,60.197205,0,joint_bridge
21392262770880,60.39724,0,joint_bridge
21392462717760,60.597187,0,joint_bridge
21392662738624,60.797207,0,joint_bridge
21392862721024,60.99719,0,joint_bridge
21393062700896,61.19717,0,joint_bridge
21393262732576,61.397201,0,joint_bridge
21393462665472,61.597134,0,joint_bridge
21393662677600,61.797146,0,joint_bridge
21393862742240,61.997211,0,joint_bridge
21394062662528,62.197131,0,joint_bridge
21394262631872,62.397101,0,joint_bridge
21394462623040,62.597092,0,joint_bridge
21394662654144,62.797123,0,joint_bridge
21394862638112,62.997107,0,joint_bridge
21395062623456,63.197092,0,joint_bridge
21395262589856,63.397059,0,joint_bridge
21395462617184,63.597086,0,joint_bridge
21395662588192,63.797057,0,joint_bridge
21395862577856,63.997047,0,joint_bridge
21396062569472,64.197038,0,joint_bridge
21396262530592,64.396999,0,joint_bridge
21396462522944,64.596992,0,joint_bridge
21396662522016,64.796991,0,joint_bridge
21396862619008,64.997088,0,joint_bridge
21397062489952,65.196959,0,joint_bridge
21397262494816,65.396964,0,joint_bridge
21397462498048,65.596967,0,joint_bridge
21397662466176,65.796935,0,joint_bridge
21397862543616,65.997012,0,joint_bridge
21398062474496,66.196943,0,joint_bridge
21398262449664,66.396918,0,joint_bridge
