t_recv_ns,t_s,t_stamp_ns,frame_id,angular_velocity.x,angular_velocity.y,angular_velocity.z,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,quaternion.w,quaternion.x,quaternion.y,quaternion.z,rpy.x,rpy.y,rpy.z
3410081793024,0.079982656,0,,0.0034391714,0.0016135569,-0.0023390903,9.7671928,-0.35465398,0.97380298,0.73934603,-0.080233,-0.66590703,-0.059133999,-0.37862308,-1.4626857,0.18091717
3410083780416,0.081970048,0,,0.0041905529,-0.00035295792,0.00061355304,9.768486,-0.37466201,0.972884,0.73934698,-0.080223002,-0.66590798,-0.059129,-0.37854468,-1.4626873,0.1808586
3410085779008,0.08396864,0,,0.0041905529,-0.00035295792,0.00061355304,9.768486,-0.37466201,0.972884,0.73934698,-0.080223002,-0.66590798,-0.059129,-0.37854468,-1.4626873,0.1808586
3410087777024,0.085966656,0,,-0.00038882444,-0.00094364718,0.00019924679,9.7992144,-0.38927901,0.98607898,0.73934799,-0.080219999,-0.66590601,-0.059126999,-0.37851625,-1.4626828,0.18083891
3410089783232,0.087972864,0,,-0.00038882444,-0.00094364718,0.00019924679,9.7992144,-0.38927901,0.98607898,0.73934799,-0.080219999,-0.66590601,-0.059126999,-0.37851625,-1.4626828,0.18083891
3410091770048,0.08995968,0,,-0.00038882444,-0.00094364718,0.00019924679,9.7992144,-0.38927901,0.98607898,0.73934799,-0.080219999,-0.66590601,-0.059126999,-0.37851625,-1.4626828,0.18083891
3410093814208,0.09200384,0,,-0.0050619259,-0.0038702326,-0.0015814428,9.7869625,-0.36157799,0.99525201,0.739344,-0.080224,-0.66591001,-0.059137002,-0.37847907,-1.4626977,0.18078267
3410095916096,0.094105728,0,,-0.0050619259,-0.0038702326,-0.0015814428,9.7869625,-0.36157799,0.99525201,0.739344,-0.080224,-0.66591001,-0.059137002,-0.37847907,-1.4626977,0.18078267
3410097813728,0.09600336,0,,-0.0053400094,-0.004960976,0.001657417,9.7755613,-0.41216499,0.96905702,0.73933703,-0.080237001,-0.66591603,-0.059147999,-0.37857391,-1.4627138,0.18084234
3410099863936,0.098053568,0,,-0.0053400094,-0.004960976,0.001657417,9.7755613,-0.41216499,0.96905702,0.73933703,-0.080237001,-0.66591603,-0.059147999,-0.37857391,-1.4627138,0.18084234
3410101816448,0.10000608,0,,-0.0053400094,-0.004960976,0.001657417,9.7755613,-0.41216499,0.96905702,0.73933703,-0.080237001,-0.66591603,-0.059147999,-0.37857391,-1.4627138,0.18084234
3410103811904,0.10200154,0,,0.0028837551,-0.0039148783,0.00042956044,9.7982645,-0.42449701,0.98597598,0.73932898,-0.080246001,-0.665923,-0.059149001,-0.37872511,-1.4627298,0.18097936
3410105811328,0.10400096,0,,0.0028837551,-0.0039148783,0.00042956044,9.7982645,-0.42449701,0.98597598,0.73932898,-0.080246001,-0.665923,-0.059149001,-0.37872511,-1.4627298,0.18097936
3410107791104,0.10598074,0,,0.0055301804,-0.00051157345,0.00038611918,9.7674379,-0.42508,0.998932,0.73932803,-0.080241002,-0.66592503,-0.05914,-0.37879119,-1.4627327,0.18106559
3410109817216,0.10800685,0,,0.0055301804,-0.00051157345,0.00038611918,9.7674379,-0.42508,0.998932,0.73932803,-0.080241002,-0.66592503,-0.05914,-0.37879119,-1.4627327,0.18106559
3410111782560,0.10997219,0,,0.0055301804,-0.00051157345,0.00038611918,9.7674379,-0.42508,0.998932,0.73932803,-0.080241002,-0.66592503,-0.05914,-0.37879119,-1.4627327,0.18106559
3410113784000,0.11197363,0,,-0.00034794882,-0.0031800073,0.00065591219,9.7610292,-0.43331799,1.005408,0.73932803,-0.080241002,-0.66592598,-0.059133999,-0.37885178,-1.4627304,0.18113339
3410115775520,0.11396515,0,,-0.00034794882,-0.0031800073,0.00065591219,9.7610292,-0.43331799,1.005408,0.73932803,-0.080241002,-0.66592598,-0.059133999,-0.37885178,-1.4627304,0.18113339
3410117781536,0.11597117,0,,-0.0025275334,-0.0022957713,0.0012311553,9.727602,-0.42776,0.982925,0.73932499,-0.080251001,-0.66592801,-0.059136,-0.37897335,-1.4627336,0.18123847
3410119938976,0.11812861,0,,-0.0025275334,-0.0022957713,0.0012311553,9.727602,-0.42776,0.982925,0.73932499,-0.080251001,-0.66592801,-0.059136,-0.37897335,-1.4627336,0.18123847
3410121773408,0.11996304,0,,-0.0025275334,-0.0022957713,0.0012311553,9.727602,-0.42776,0.982925,0.73932499,-0.080251001,-0.66592801,-0.059136,-0.37897335,-1.4627336,0.18123847
3410123774912,0.12196454,0,,0.003917601,0.0016653408,-0.0024461663,9.743825,-0.40449801,1.014008,0.739326,-0.080252998,-0.66592598,-0.05914,-0.37894818,-1.4627327,0.18120476
3410125770720,0.12396035,0,,0.003917601,0.0016653408,-0.0024461663,9.743825,-0.40449801,1.014008,0.739326,-0.080252998,-0.66592598,-0.05914,-0.37894818,-1.4627327,0.18120476
3410127769152,0.12595878,0,,0.0071683116,-0.00090142762,0.00058564525,9.7517567,-0.387207,1.008677,0.73932898,-0.080241002,-0.66592401,-0.059133999,-0.37883683,-1.4627276,0.18111941
